event_id,bracket_bundle_id,bracket_name
11067,561987,"Girls [9-10 years] / Beginner / -36,0 kg"
11067,561913,"Girls [11-12 years] / Advanced / +44,0 kg"
11067,561914,"Girls [13-14 years] / Advanced / -55,0 kg"
11067,561933,"Girls [15-17 years] / Advanced / -50,0 kg"
11067,561915,"Girls [15-17 years] / Advanced / +60,0 kg"
11067,562009,"Boys [9-10 years] / Beginner / -28,0 kg"
11067,562008,"Boys [11-12 years] / Beginner / -32,0 kg"
11067,562007,"Boys [11-12 years] / Beginner / -36,0 kg"
11067,562006,"Boys [11-12 years] / Beginner / +44,0 kg"
11067,562005,"Boys [11-12 years] / Advanced / +44,0 kg"
11067,562004,"Boys [13-14 years] / Beginner / -50,0 kg"
11067,562003,"Boys [13-14 years] / Beginner / -55,0 kg"
11067,562002,"Boys [13-14 years] / Advanced / -50,0 kg"
11067,562618,"Boys [13-14 years] / Advanced / -55,0 kg"
11067,562001,"Boys [13-14 years] / Advanced / +55,0 kg"
11067,562000,"Boys [15-17 years] / Beginner / -60,0 kg"
11067,561999,"Boys [15-17 years] / Beginner / -65,0 kg"
11067,561998,"Boys [15-17 years] / Beginner / -70,0 kg"
11067,561997,"Boys [15-17 years] / Advanced / -60,0 kg"
11067,561996,"Boys [15-17 years] / Advanced / -65,0 kg"
11067,561995,"Boys [15-17 years] / Advanced / -70,0 kg"
11067,561994,"Boys [15-17 years] / Advanced / +80,0 kg"
