19787
19885
19787
19885
19790
20721
20699
19883
19275
19511
19276
19072
18628
17844
19216
18527
17278
17198
17265
16662
17091
16660
16610
15887
14788
14786
14815
14700
14782
14648
14244
13678
13336
12933
12753
12785
12692
11951
11768
11765
11268
11127
10767
10748
11067
